rosbagTimestamp,data
1612713072807451832,0.0
1612713072874198828,0.0
1612713072940574885,0.0
1612713073032216521,0.0
1612713073065421690,0.0
1612713073116384124,0.0
1612713073180735630,0.0
1612713073247187745,0.0
1612713073317574813,0.0
1612713073372212153,0.0
1612713073442707475,0.0
1612713073501218181,0.0
1612713073565817121,0.0
1612713073625351869,0.0
1612713073694171856,0.0
1612713073764986708,0.0
1612713073820617891,0.0
1612713073884140838,0.0
1612713073978893866,0.663225114346
1612713074030824767,0.811578094959
1612713074083466613,0.872664630413
1612713074118533775,0.898844540119
1612713074168543982,0.88139128685
1612713074226074651,0.83775806427
1612713074291625461,0.829031407833
1612713074354456298,0.846484661102
1612713074415834594,0.855211317539
1612713074478383277,0.855211317539
1612713074548568036,0.855211317539
1612713074609073731,0.846484661102
1612713074676912192,0.733038306236
1612713074738096595,0.279252678156
1612713074803466780,0.0
1612713074864249109,0.0
1612713074927619714,0.0
1612713074982349657,0.0
1612713075049732619,0.0
1612713075115209355,0.0
1612713075179681086,0.0
1612713075251448023,0.0
1612713075309715734,0.0
1612713075365396500,0.0
1612713075434743067,0.0
1612713075504244313,0.0
1612713075561586478,0.0
1612713075625381137,0.0
1612713075700780761,0.0
1612713075756606105,0.0
1612713075823136362,0.0
1612713075894854107,0.0
1612713075965164812,0.0
1612713076025685230,0.0
1612713076085260373,0.122173048556
1612713076151508555,0.750491559505
1612713076220073055,0.88139128685
1612713076279238631,0.92502450943
1612713076348575248,0.92502450943
1612713076416001932,0.907571196556
1612713076479560910,0.872664630413
1612713076548472911,0.863937973976
1612713076626553515,0.872664630413
1612713076678139630,0.88139128685
1612713076745704689,0.88139128685
1612713076821924736,0.794124782085
1612713076881482397,0.218166157603
1612713076939027602,0.0
1612713077010431709,0.0
1612713077069095132,0.0
1612713077133553848,0.0
1612713077207869817,0.0
1612713077264472173,0.0
1612713077331826101,0.0
1612713077398363056,0.0
1612713077468823022,0.0
1612713077525443552,0.0
1612713077586564455,0.0
1612713077655440179,0.0
1612713077721852099,0.0
1612713077785390338,0.0
1612713077857660680,0.0
1612713077927106052,0.0
1612713077985499424,0.0
1612713078056775745,0.0
1612713078123501325,0.0
1612713078184779263,0.0
1612713078251822768,0.0
1612713078314343197,0.506145477295
1612713078381268762,0.750491559505
1612713078434109611,0.83775806427
1612713078497664219,0.890117943287
1612713078561260677,0.898844540119
1612713078625606191,0.872664630413
1612713078686048232,0.83775806427
1612713078752601276,0.820304751396
1612713078815916568,0.820304751396
1612713078878516176,0.829031407833
1612713078943067085,0.829031407833
1612713079019242925,0.802851438522
1612713079076916471,0.523598790169
1612713079131657283,0.0
1612713079203800797,0.0
1612713079272229532,0.0
1612713079322972725,0.0
1612713079395317497,0.0
1612713079457054677,0.0
1612713079511315170,0.0
1612713079574890378,0.0
1612713079635508178,0.0
1612713079694057837,0.0
1612713079758674459,0.0
1612713079825961431,0.0
1612713079889319142,0.0
1612713079954735685,0.0
1612713080022140708,0.0
1612713080086713168,0.0
1612713080155085405,0.0
1612713080223444510,0.0
1612713080285134972,0.0
1612713080349538564,0.0
1612713080409262688,0.0
1612713080472677175,0.0523598790169
1612713080543024509,0.724311649799
1612713080600003828,0.863937973976
1612713080688393166,0.92502450943
1612713080726350851,0.933751165867
