rosbagTimestamp,data
1612714824066445140,0.820304751396
1612714824129904446,0.820304751396
1612714824183508711,0.785398185253
1612714824237486091,0.750491559505
1612714824293886307,0.750491559505
1612714824349874455,0.733038306236
1612714824402326635,0.733038306236
1612714824468702264,0.715584993362
1612714824526294092,0.698131680489
1612714824583961522,0.698131680489
1612714824636761172,0.698131680489
1612714824695341948,0.680678427219
1612714824747767312,0.680678427219
1612714824804483908,0.680678427219
1612714824874769738,0.680678427219
1612714824939126109,0.680678427219
1612714824986966079,0.663225114346
1612714825041822188,0.663225114346
1612714825101812767,0.645771801472
1612714825155010332,0.645771801472
1612714825225024664,0.645771801472
1612714825272298374,0.645771801472
1612714825325932463,0.645771801472
1612714825388381104,0.645771801472
1612714825446027906,0.645771801472
1612714825499801737,0.645771801472
1612714825572564592,0.645771801472
1612714825624561683,0.645771801472
1612714825679185374,0.645771801472
1612714825731875433,0.645771801472
1612714825792560949,0.628318548203
1612714825848863749,0.575958669186
1612714825909057037,0.575958669186
1612714825960606182,0.541052043438
1612714826010298772,0.523598790169
1612714826076740835,0.523598790169
1612714826142127083,0.541052043438
1612714826200733036,0.575958669186
1612714826245569841,0.645771801472
1612714826311088132,0.680678427219
1612714826374629080,0.680678427219
1612714826409582997,0.663225114346
1612714826482978705,0.663225114346
1612714826532467695,0.663225114346
1612714826609532674,0.645771801472
1612714826645771370,0.628318548203
1612714826708523352,0.610865235329
1612714826766850602,0.593411922455
1612714826808179437,0.575958669186
1612714826867640851,0.575958669186
1612714826928187421,0.558505356312
1612714826980777600,0.558505356312
1612714827052083821,0.558505356312
1612714827109652153,0.558505356312
1612714827149598224,0.541052043438
1612714827215280230,0.523598790169
1612714827266944704,0.506145477295
1612714827332459869,0.488692194223
1612714827386103211,0.488692194223
1612714827453555564,0.471238911152
1612714827506235296,0.471238911152
1612714827566774153,0.593411922455
1612714827633016459,0.750491559505
1612714827684119351,0.820304751396
1612714827752584081,0.802851438522
1612714827797455412,0.802851438522
1612714827859958781,0.802851438522
1612714827907932315,0.785398185253
1612714827967723328,0.785398185253
1612714828035719818,0.767944872379
1612714828073788569,0.767944872379
1612714828130426671,0.733038306236
1612714828198930029,0.680678427219
1612714828247003701,0.558505356312
1612714828309177885,0.436332315207
1612714828369094343,0.436332315207
1612714828427888466,0.436332315207
1612714828492847885,0.436332315207
1612714828533953211,0.436332315207
1612714828600269028,0.436332315207
1612714828652038547,0.401425719261
1612714828719384637,0.296705961227
1612714828762352958,0.279252678156
1612714828828254325,0.261799395084
1612714828874351646,0.261799395084
1612714828945702436,0.279252678156
1612714828989583156,0.279252678156
1612714829047346338,0.279252678156
1612714829102959791,0.279252678156
1612714829163481990,0.279252678156
1612714829226193657,0.296705961227
1612714829278678801,0.296705961227
1612714829327123461,0.314159274101
1612714829388359837,0.331612557173
1612714829452615867,0.366519153118
1612714829504370647,0.471238911152
1612714829563953005,0.523598790169
1612714829624524625,0.680678427219
1612714829677278266,0.733038306236
1612714829726044174,0.767944872379
1612714829787001703,0.750491559505
1612714829853171339,0.733038306236
1612714829905840706,0.733038306236
1612714829968826981,0.733038306236
1612714830022595493,0.733038306236
1612714830088608744,0.680678427219
1612714830143761402,0.610865235329
1612714830210098239,0.506145477295
1612714830251687141,0.488692194223
1612714830311403844,0.488692194223
1612714830364986971,0.488692194223
1612714830430400317,0.488692194223
1612714830484252821,0.488692194223
1612714830541753818,0.488692194223
1612714830604277963,0.506145477295
1612714830662873021,0.523598790169
1612714830724429908,0.558505356312
1612714830780902552,0.541052043438
1612714830835414608,0.541052043438
1612714830882131790,0.541052043438
1612714830960392362,0.541052043438
1612714830996462377,0.558505356312
1612714831067708963,0.575958669186
