rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1612714394357094717,,8873,,0,0,'',,0.406555175781,0.215393066406,-0.214660644531,0.861511230469,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-9.0625,-2.4375,1.9375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.10000000149,-0.070000000298,0.259999990463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394404092877,,8874,,0,0,'',,0.402404785156,0.214965820312,-0.213317871094,0.863891601562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.5625,-6.4375,2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0599999986589,-0.270000010729,0.330000013113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394473479623,,8875,,0,0,'',,0.402282714844,0.213134765625,-0.215270996094,0.863952636719,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-6.0625,-1.875,-1.5625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.070000000298,0.0399999991059,0.319999992847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394520485583,,8876,,0,0,'',,0.400207519531,0.212829589844,-0.21484375,0.865112304688,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.3125,-0.6875,0.3125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00999999977648,-0.230000004172,0.20000000298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394576950158,,8877,,0,0,'',,0.399108886719,0.212036132812,-0.21484375,0.865783691406,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.625,-2.4375,0.125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.10000000149,-0.00999999977648,0.259999990463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394634652155,,8878,,0,0,'',,0.39794921875,0.210083007812,-0.21533203125,0.86669921875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.9375,-3.875,0.125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.5,0.0299999993294,0.660000026226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394681508992,,8879,,0,0,'',,0.401611328125,0.204406738281,-0.217834472656,0.86572265625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,18.125,-8.75,3.375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.20000000298,0.600000023842,0.77999997139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394745023873,,8880,,0,0,'',,0.402587890625,0.196716308594,-0.217468261719,0.867126464844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.0625,-10.875,11.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.370000004768,-0.20000000298,-0.0299999993294,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394799647763,,8881,,0,0,'',,0.402587890625,0.194519042969,-0.213073730469,0.868713378906,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.375,1.625,4.875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.10000000149,-0.509999990463,-0.340000003576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612714394864342269,,8882,,0,0,'',,0.401672363281,0.19384765625,-0.212341308594,0.869506835938,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-6.5625,0.8125,0.875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0799999982119,0.070000000298,0.070000000298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
