rosbagTimestamp,data
1612714394365170407,0.0
1612714394383965244,0.0
1612714394405223794,0.0
1612714394424548322,0.0
1612714394444653663,0.0
1612714394464416225,0.0
1612714394484475673,0.0
1612714394504990890,0.0
1612714394524194229,0.0
1612714394544168502,0.0
1612714394564713600,0.0
1612714394585448969,0.0
1612714394604716258,0.0
1612714394624384849,0.0
1612714394645848353,0.0
1612714394666268468,0.0
1612714394684758937,0.0
1612714394704141125,0.0
1612714394724659123,0.0
1612714394745029350,0.0
1612714394764436504,0.0
1612714394784884544,0.0
1612714394804756397,0.0
1612714394824836805,0.0
1612714394844800001,0.0
1612714394864284529,0.0
1612714394884476018,0.0
1612714394903698787,0.0
1612714394924249626,0.0
1612714394943822593,0.0
1612714394964711345,0.0
1612714394984880314,0.0
1612714395004147292,0.0
1612714395024434063,0.0
1612714395044313687,0.0
1612714395064224250,0.0
1612714395083754021,0.0
1612714395107603489,0.0
1612714395124393395,0.0
1612714395144650779,0.0
1612714395170267809,0.0
1612714395184266985,0.0
1612714395204490450,0.0
1612714395223530215,0.0
1612714395244603712,0.0
1612714395264628945,0.0
1612714395283776477,0.0
1612714395304220598,0.0
1612714395327808454,0.0
1612714395344399809,0.0
1612714395364841905,0.0
1612714395383271320,0.0
1612714395403878524,0.0
1612714395424116499,0.0
1612714395444369545,0.0
1612714395464580514,0.0
1612714395483556741,0.0
1612714395503492109,0.0
1612714395524615174,0.0
1612714395544316709,0.0
1612714395563857415,0.0
1612714395584446342,0.0
1612714395604628049,0.0
1612714395624093941,0.0
1612714395644198131,0.0
1612714395663892097,0.0
1612714395684494784,0.0
1612714395703515462,0.0
1612714395724678431,0.0
1612714395745801674,0.0
1612714395763372967,0.0
1612714395783994740,0.0
1612714395803624148,0.0
1612714395823255890,0.0
1612714395845154843,0.0
1612714395864055606,0.0
1612714395884659273,0.0
1612714395904161096,0.0
1612714395924122320,0.0
1612714395944333850,0.0
1612714395963371803,0.0
1612714395983548964,0.0
1612714396003597580,0.0
1612714396024319030,0.0
1612714396044075343,0.0
1612714396064464485,0.0
1612714396083651853,0.0
1612714396104007011,0.0
1612714396123268082,0.0
1612714396143737445,0.0
1612714396163383535,0.0
1612714396184003136,0.0
1612714396203389739,0.0
1612714396223454102,0.0
1612714396243672972,0.0
1612714396263093300,0.0
1612714396283118424,0.0
1612714396304942042,0.0
1612714396326923767,0.0
1612714396343414443,0.0
1612714396363658267,0.0
1612714396388583396,0.0
1612714396403045388,0.0
1612714396423048409,0.0
1612714396443793474,0.0
1612714396463664904,0.0
1612714396483980567,0.0
1612714396503530345,0.0
1612714396526842471,0.0
1612714396543768748,0.0
1612714396562822352,0.0
1612714396584195770,0.0
1612714396603683751,0.0
1612714396622877219,0.0
1612714396642850028,0.0
1612714396663333892,0.0
1612714396683444591,0.0
1612714396702933978,0.0
1612714396730824350,0.0
1612714396744123850,0.0
1612714396765273396,0.0
1612714396784016899,0.0
1612714396803926930,0.0
1612714396824046163,0.0
1612714396844563469,0.0
1612714396863154687,0.0
1612714396882862712,0.0
1612714396904048548,0.0
1612714396924347252,0.0
1612714396943738602,0.0
1612714396962828512,0.0
1612714396983041916,0.0
1612714397004690315,0.0
1612714397027909474,0.0
1612714397043550239,0.0
1612714397063311969,0.0
1612714397084081756,0.0
1612714397103278993,0.0
1612714397123791689,0.0
1612714397142649977,0.0
1612714397163074237,0.0
1612714397182850508,0.0
1612714397203854238,0.0
1612714397222731861,0.0
1612714397243527093,0.0
1612714397262794652,0.0
1612714397282926922,0.0
1612714397302829918,0.0
1612714397323765513,0.0
1612714397343464316,0.0
1612714397367027550,0.0
1612714397382403190,0.0
1612714397404581868,0.0
1612714397423101509,0.0
1612714397443355065,0.0
1612714397462354804,0.0
1612714397483462487,0.0
1612714397503095024,0.0
1612714397523091861,0.0
1612714397544489214,0.0
1612714397563030712,0.0
1612714397582779284,0.0
1612714397603094163,0.0
1612714397623015553,0.0
1612714397643750253,0.0
1612714397662512054,0.0
1612714397684063611,0.0
1612714397703044983,0.0
1612714397723117920,0.0
1612714397742373814,0.0
1612714397763563268,0.0
1612714397783900830,0.0
1612714397803098213,0.0
1612714397822262227,0.0
1612714397842803119,0.0
1612714397863773982,0.0
1612714397883185138,0.0
1612714397902462712,0.0
1612714397922983406,0.0
1612714397942103111,0.0
1612714397962842597,0.0
1612714397982654555,0.0
1612714398002285314,0.0
1612714398023157371,0.0
1612714398042397473,0.0
1612714398062721047,0.0
1612714398082357352,0.0
1612714398102874322,0.0
1612714398127674797,0.0
1612714398142630389,0.0
1612714398167780358,0.0
1612714398183334174,0.0
1612714398202567916,0.0
1612714398222911877,0.0
1612714398242775295,0.0
1612714398263455608,0.0
1612714398283171656,0.0
1612714398302073130,0.0
1612714398321892248,0.0
1612714398342742407,0.0
1612714398362631981,0.0
1612714398382988660,0.0
1612714398402538378,0.0
1612714398422408847,0.0
1612714398442189648,0.0
1612714398463826272,0.0
1612714398482289064,0.0
1612714398505063401,0.0
1612714398522154132,0.0
1612714398542524650,0.0
1612714398562980996,0.0
1612714398582086992,0.0
1612714398602805038,0.0
1612714398622306820,0.0
1612714398642417849,0.0
1612714398662570967,0.0
1612714398683003181,0.0
1612714398703100614,0.0
1612714398721787068,0.0
1612714398742125655,0.0
1612714398773889970,0.0
1612714398781833788,0.0
1612714398802166022,0.0
1612714398821999129,0.0
1612714398842981910,0.0
1612714398863433520,0.0
1612714398882074226,0.0
1612714398902982583,0.0
1612714398922548754,0.0
1612714398943299615,0.0
1612714398962347070,0.0
1612714398983102799,0.0
1612714399002688515,0.0
1612714399022696261,0.0
1612714399042054526,0.0
1612714399062399988,0.0
1612714399081861513,0.0
1612714399102521992,0.0
1612714399122532153,0.0
1612714399141526965,0.0
1612714399162502004,0.0
1612714399182791651,0.0
1612714399202442308,0.0
1612714399221864179,0.0
1612714399242388807,0.0
1612714399261598088,0.0
1612714399281481494,0.0
1612714399302083701,0.0
1612714399323258736,0.0
1612714399341732552,0.0
1612714399361701216,0.0
1612714399381895181,0.0
1612714399417110917,0.0
1612714399422098755,0.0
1612714399442561968,0.0
1612714399462609050,0.0
1612714399481990797,0.0
1612714399502831640,0.0
1612714399522174193,0.0
1612714399541671119,0.0
1612714399562789213,0.0
1612714399582166685,0.0
1612714399601673566,0.0
1612714399622099086,0.0
1612714399652652515,0.0
1612714399661546201,0.0
1612714399683213895,0.0
1612714399701881377,0.0
1612714399721349862,0.0
1612714399742355303,0.0
1612714399762901158,0.0
1612714399781462498,0.0
1612714399801240099,0.0
1612714399822369331,0.0
1612714399843971913,0.0
1612714399869143971,0.0
1612714399881327868,0.0
1612714399902419338,0.0
1612714399922089903,0.0
1612714399942520662,0.0
1612714399962256396,0.0
1612714399981631173,0.0
1612714400002274605,0.0
1612714400022099241,0.0
1612714400042162666,0.0
1612714400061134614,0.0
1612714400082478185,0.0
1612714400102055339,0.0
1612714400122528338,0.0
1612714400151441377,0.0
1612714400161050957,0.0
1612714400182727543,0.0
1612714400201778333,0.0
1612714400222339572,0.0
1612714400241417059,0.0
1612714400261306184,0.0
1612714400281644927,0.0
1612714400301439763,0.0
1612714400321856112,0.0
1612714400342085135,0.0
1612714400361607065,0.0
1612714400381770636,0.0
1612714400401693979,0.0
1612714400421517412,0.0
